project_id,project_type,state,district,land_area_hectares,affected_families,legal_disputes,pending_approvals,approval_delay_days,compensation_percentage,documentation_percentage,rehabilitation_percentage,possession_percentage,stakeholder_response_percentage,historical_performance_percentage,sia_to_preliminary_months,land_record_update_days,objection_disposal_days,acquisition_cost_deposit_months,preliminary_to_declaration_months,award_duration_months,rr_implementation_months,official_benchmark_breaches,current_stage,latitude,longitude,delay_days,delayed
LA09128,Highway,Maharashtra,Pune,44.29,51,1,1,27,21.36,44.68,15.55,32.74,38.65,30.12,13.55,70,41,4.22,6.8,24.58,15.67,2,Award,18.63719,73.717186,430,1
LA09129,Metro,Maharashtra,Pune,34.54,14,8,0,52,29.07,50.13,49.31,51.42,68.87,64.47,17.29,89,71,4.78,8.58,26.15,9.11,3,Compensation,18.554642,73.919438,430,1
LA09130,Power,Punjab,Amritsar,104.68,141,4,0,72,27.83,38.22,32.46,49.37,22.03,30.66,10.44,58,40,6.58,8.39,26.08,14.31,1,Award,31.550908,74.858971,405,1
LA09131,Industrial Corridor,Maharashtra,Pune,88.81,173,7,1,78,39.33,59.62,49.37,33.3,65.75,57.74,4.64,60,85,1.63,13.21,22.46,21.46,3,Compensation,18.55164,73.896672,73,0
LA09132,Irrigation,Telangana,Karimnagar,89.89,100,4,0,27,76.12,81.5,73.87,69.85,68.76,76.81,7.01,44,33,2.89,11.14,17.0,18.75,1,Possession,18.49409,79.217709,108,0
LA09133,Urban Development,Andhra Pradesh,Vijayawada,200.51,234,1,0,37,48.75,47.31,46.25,71.71,65.79,66.41,13.71,45,45,3.49,9.35,28.81,13.5,1,Compensation,16.460698,80.56398,41,0
LA09134,Industrial Corridor,Andhra Pradesh,Visakhapatnam,22.27,15,1,0,11,64.4,45.14,52.48,79.71,63.99,76.04,6.04,39,43,1.0,9.59,20.6,16.37,0,Possession,17.614153,83.187157,84,0
LA09135,Airport,Tamil Nadu,Madurai,73.9,81,3,1,40,36.51,43.64,30.3,31.17,27.81,41.14,11.98,54,73,4.5,11.11,27.64,6.12,1,Award,9.863486,78.01113,424,1
LA09136,Highway,Madhya Pradesh,Indore,94.7,165,1,3,118,74.59,71.64,78.06,77.06,71.69,86.79,9.86,78,43,5.74,12.38,9.43,20.36,3,Possession,22.738647,75.963375,453,1
LA09137,Highway,Uttar Pradesh,Lucknow,10.22,8,0,1,42,42.74,55.44,60.71,64.89,73.11,74.51,8.42,38,47,2.84,2.0,5.0,9.34,0,Compensation,26.961403,80.896893,1,0
LA09138,Power,Uttar Pradesh,Varanasi,123.39,162,4,2,96,56.63,61.55,57.46,68.11,55.94,78.02,7.77,16,51,5.35,8.64,20.52,24.35,1,Possession,25.26113,82.875787,34,0
LA09139,Irrigation,Gujarat,Ahmedabad,63.71,79,3,3,95,58.0,60.53,63.15,26.76,28.45,44.09,7.49,75,10,6.79,5.21,24.92,14.3,2,Compensation,23.120855,72.526256,449,1
LA09140,Industrial Corridor,Uttar Pradesh,Varanasi,15.89,41,1,3,42,46.88,78.51,20.95,79.27,64.72,72.12,9.49,21,67,1.54,7.46,10.14,18.28,2,Compensation,25.36174,82.992678,393,1
LA09141,Irrigation,Punjab,Ludhiana,74.11,125,2,2,110,62.84,75.82,58.43,71.01,67.44,65.31,10.87,29,57,4.14,6.54,24.88,12.99,0,Possession,30.908369,75.791379,110,0
LA09142,Urban Development,Karnataka,Dharwad,11.73,22,2,1,53,68.28,64.4,55.0,39.52,33.08,47.08,12.1,62,80,7.16,9.12,17.16,10.92,4,Compensation,15.425553,75.147123,363,1
LA09143,Irrigation,Tamil Nadu,Madurai,119.61,76,1,1,63,67.26,73.44,70.37,84.24,77.97,86.4,10.77,46,5,4.35,10.34,5.0,19.36,1,Possession,9.941695,78.140737,69,0
LA09144,Industrial Corridor,Tamil Nadu,Madurai,143.7,83,1,3,62,75.0,66.33,43.89,53.26,64.36,67.06,11.86,81,42,4.29,7.1,16.3,16.54,1,Compensation,10.009902,78.013344,341,1
LA09145,Power,Madhya Pradesh,Gwalior,52.22,25,0,1,73,52.72,77.97,48.35,61.34,72.24,63.87,7.6,60,108,4.02,6.64,28.98,11.42,1,Compensation,26.160175,78.129546,190,1
LA09146,Industrial Corridor,Maharashtra,Nagpur,141.56,180,2,3,76,70.93,71.34,64.47,67.61,50.81,81.97,10.44,43,45,4.55,13.42,13.21,14.03,1,Possession,21.132605,79.058474,481,1
LA09147,Urban Development,Punjab,Bathinda,119.84,176,2,3,81,63.32,32.93,57.74,45.7,60.74,50.42,8.39,88,50,6.58,2.74,15.5,14.33,2,Compensation,30.123972,74.83304,379,1
LA09148,Urban Development,Andhra Pradesh,Visakhapatnam,69.51,132,2,1,23,68.67,50.53,54.69,43.14,76.48,52.18,12.25,18,79,4.77,7.79,24.13,9.98,2,Compensation,17.666615,83.228685,255,1
LA09149,Industrial Corridor,Maharashtra,Nashik,91.97,102,1,3,104,61.57,57.04,45.07,58.28,61.97,65.27,9.45,96,26,5.96,12.04,17.23,13.93,2,Compensation,20.066334,73.826776,406,1
LA09150,Irrigation,Gujarat,Rajkot,80.94,77,1,0,63,48.26,78.86,70.09,50.4,48.66,71.51,13.02,39,96,4.15,8.88,18.32,7.29,2,Compensation,22.20494,70.791086,320,1
LA09151,Irrigation,Tamil Nadu,Chennai,176.46,94,1,1,45,45.87,60.94,58.81,41.94,50.69,53.0,11.62,90,59,5.29,8.25,27.19,22.51,2,Compensation,13.058582,80.25062,402,1
LA09152,Irrigation,Gujarat,Surat,68.09,114,0,0,2,38.49,47.51,41.92,33.27,34.46,36.46,12.75,66,95,5.46,2.0,23.48,15.38,3,Award,21.078955,72.677301,400,1
LA09153,Industrial Corridor,Karnataka,Bengaluru Urban,157.15,244,1,3,147,31.56,14.2,47.46,17.81,34.63,31.3,11.39,97,39,5.66,9.54,20.82,18.79,2,Award,12.977786,77.594638,511,1
LA09154,Irrigation,Andhra Pradesh,Vijayawada,46.07,31,1,2,55,75.12,66.01,52.83,48.25,63.0,68.33,13.71,34,7,8.68,10.31,16.14,9.02,2,Compensation,16.509561,80.704044,318,1
LA09155,Metro,Karnataka,Bengaluru Urban,376.26,664,7,0,48,31.65,66.05,26.9,29.65,47.99,53.62,7.04,21,128,4.41,16.59,28.55,26.46,3,Award,12.918476,77.689162,452,1
LA09156,Irrigation,Punjab,Amritsar,62.5,49,1,1,56,49.1,37.8,30.84,36.09,36.77,44.48,12.96,22,70,6.95,5.81,18.68,10.09,3,Award,31.672568,74.757098,430,1
LA09157,Irrigation,Uttar Pradesh,Varanasi,38.73,32,2,0,26,49.7,54.29,49.64,40.09,50.94,55.18,10.76,57,80,6.94,6.04,22.55,5.44,2,Compensation,25.217302,82.900866,374,1
LA09158,Power,Punjab,Ludhiana,56.48,91,0,0,6,69.1,80.24,60.33,95.27,96.3,96.29,12.71,45,101,4.72,12.04,26.59,12.83,3,Possession,30.960807,75.832878,61,0
LA09159,Railway,Uttar Pradesh,Varanasi,321.59,520,3,0,27,58.61,60.93,50.33,73.71,39.08,61.25,12.32,40,53,4.15,11.03,17.71,14.18,1,Possession,25.231186,82.992436,483,1
LA09160,Urban Development,Gujarat,Rajkot,39.38,36,3,2,67,48.55,29.91,41.94,20.22,39.81,52.48,15.86,110,39,6.12,12.47,21.43,17.75,4,Award,22.15988,70.716567,531,1
LA09161,Metro,Karnataka,Mysuru,118.25,131,3,1,57,83.56,81.06,97.78,100.0,75.34,88.91,9.76,42,53,6.23,15.47,22.91,17.58,2,Rehabilitation & Resettlement,12.304839,76.596727,349,1
LA09162,Power,Rajasthan,Sawai Madhopur,116.59,159,1,3,75,58.57,69.93,52.36,43.9,46.97,73.43,15.26,35,27,3.51,13.95,10.71,10.32,2,Compensation,25.895287,76.407356,489,1
LA09163,Power,Tamil Nadu,Salem,191.07,137,0,2,116,98.16,86.24,78.31,67.87,71.5,77.5,7.78,43,53,4.3,8.24,14.36,7.0,0,Rehabilitation & Resettlement,11.641457,78.124069,45,0
LA09164,Metro,Karnataka,Bengaluru Urban,16.14,50,0,1,37,54.8,37.83,30.98,43.86,75.06,60.67,13.69,47,62,5.66,12.42,10.53,16.7,3,Compensation,12.862207,77.775422,100,0
LA09165,Railway,Gujarat,Rajkot,109.39,64,1,1,87,50.57,77.74,34.99,51.5,73.7,72.69,5.56,66,7,5.32,10.79,10.47,11.72,1,Compensation,22.510235,70.814415,414,1
LA09166,Urban Development,Punjab,Ludhiana,135.09,222,1,0,25,57.82,60.64,51.98,33.34,60.93,55.77,11.67,46,93,4.46,3.21,11.8,8.47,1,Compensation,30.866782,75.786563,107,0
LA09167,Urban Development,Maharashtra,Nagpur,140.97,190,2,3,62,73.25,71.78,62.87,83.61,62.5,69.51,14.26,33,5,5.1,2.07,11.01,9.15,1,Possession,21.300425,79.053887,357,1
LA09168,Urban Development,Karnataka,Mysuru,46.4,25,1,1,56,65.97,72.06,58.67,77.45,86.03,79.13,15.25,29,42,4.46,13.97,16.24,9.05,2,Possession,12.297313,76.58838,77,0
LA09169,Highway,Gujarat,Surat,36.89,32,5,1,97,61.76,68.33,61.83,76.21,70.94,78.82,10.39,57,43,5.48,13.6,22.74,20.23,2,Possession,21.137387,72.7012,81,0
LA09170,Highway,Tamil Nadu,Salem,90.34,51,2,1,40,60.44,66.25,11.73,48.44,59.14,53.32,11.61,80,56,3.8,4.97,22.69,9.21,1,Compensation,11.591232,78.26098,436,1
LA09171,Urban Development,Maharashtra,Nashik,71.95,160,3,1,87,72.32,78.5,61.61,67.98,84.18,84.56,14.9,49,65,5.41,17.51,25.85,9.25,3,Possession,19.954773,73.828224,390,1
LA09172,Metro,Gujarat,Surat,24.04,9,2,2,70,46.75,62.17,59.98,46.06,54.2,60.79,14.19,13,19,6.36,14.64,10.46,13.18,3,Compensation,21.205291,72.96444,467,1
LA09173,Urban Development,Telangana,Hyderabad,243.94,329,3,1,53,45.14,15.92,19.08,31.71,36.2,36.07,7.94,62,51,7.16,5.45,35.85,15.44,3,Award,17.27255,78.413314,474,1
LA09174,Highway,Gujarat,Ahmedabad,64.56,47,2,1,29,63.66,71.87,59.16,73.45,72.62,79.34,7.56,69,70,8.91,15.5,22.29,11.67,4,Possession,23.104779,72.48679,463,1
LA09175,Irrigation,Tamil Nadu,Salem,46.3,55,3,3,143,69.47,71.77,65.54,41.65,73.23,69.52,11.4,65,30,8.05,9.42,28.08,7.07,2,Compensation,11.590213,78.127595,54,0
LA09176,Highway,Andhra Pradesh,Visakhapatnam,182.85,230,2,0,55,41.49,59.3,59.09,53.29,63.93,54.07,10.4,72,59,3.26,8.09,27.0,19.46,2,Compensation,17.830747,83.228945,374,1
LA09177,Airport,Tamil Nadu,Madurai,237.08,161,3,4,129,50.78,64.01,57.68,34.42,33.22,45.71,9.74,72,44,11.16,7.72,30.28,19.2,4,Compensation,9.901715,78.395328,506,1
LA09178,Irrigation,Madhya Pradesh,Gwalior,16.58,9,2,0,33,60.5,48.69,53.56,40.06,58.07,48.73,6.08,116,53,4.32,3.11,23.61,17.99,1,Compensation,26.049976,78.212706,8,0
LA09179,Airport,Maharashtra,Nagpur,30.57,45,0,0,34,25.8,42.4,17.88,56.29,50.0,57.02,3.76,64,42,2.34,7.4,26.34,12.02,1,Award,21.182088,79.061642,59,0
LA09180,Urban Development,Telangana,Hyderabad,64.48,46,1,1,31,21.98,25.06,46.25,22.52,30.93,22.39,5.53,48,77,1.06,13.23,22.92,20.5,3,Award,17.329831,78.45493,477,1
LA09181,Highway,Tamil Nadu,Coimbatore,32.4,16,2,3,69,72.23,76.96,76.39,68.45,80.45,81.88,11.28,67,45,5.87,8.71,18.78,12.49,1,Possession,10.999088,76.92474,74,0
LA09182,Railway,Andhra Pradesh,Guntur,55.78,26,0,0,30,57.04,49.08,55.23,58.29,59.23,59.12,13.64,89,30,4.72,5.12,26.66,16.46,2,Compensation,16.350787,80.418319,81,0
LA09183,Urban Development,Gujarat,Ahmedabad,8.52,17,0,1,23,51.31,54.75,23.76,65.45,54.86,61.95,7.66,68,33,2.93,9.63,27.59,11.01,1,Compensation,23.151967,72.596468,339,1
LA09184,Railway,Tamil Nadu,Chennai,62.95,110,4,2,106,51.32,36.46,24.51,30.54,54.35,47.45,6.87,71,81,5.5,5.25,15.87,8.36,2,Award,13.217406,80.22207,399,1
LA09185,Railway,Rajasthan,Sawai Madhopur,96.63,142,2,2,75,68.29,73.65,82.21,54.82,76.66,80.56,13.49,61,71,5.84,11.42,20.93,14.16,3,Possession,26.078709,76.515583,375,1
LA09186,Irrigation,Andhra Pradesh,Vijayawada,56.89,113,1,1,33,56.82,68.19,80.47,69.8,68.83,73.53,9.5,40,40,2.6,6.57,5.0,14.55,0,Possession,16.582304,80.674463,67,0
LA09187,Highway,Madhya Pradesh,Bhopal,21.37,5,1,1,23,40.42,57.9,45.25,58.91,42.84,58.17,8.24,49,60,4.87,8.97,16.39,10.65,0,Compensation,23.314392,77.369966,59,0
LA09188,Highway,Uttar Pradesh,Varanasi,478.9,873,5,0,52,47.77,21.96,38.03,41.05,26.84,47.02,9.72,59,51,5.48,12.21,27.22,26.02,2,Compensation,25.313869,83.034543,370,1
LA09189,Power,Andhra Pradesh,Kurnool,43.23,71,1,0,44,46.81,51.39,28.27,58.4,38.21,59.28,14.28,35,100,4.48,5.16,11.39,15.38,2,Compensation,15.730985,78.003277,70,0
LA09190,Power,Karnataka,Belagavi,27.3,28,4,0,51,74.29,58.34,82.65,63.13,55.27,75.99,12.93,69,55,5.9,11.59,5.18,7.75,2,Possession,15.910919,74.525334,108,0
LA09191,Power,Tamil Nadu,Madurai,44.42,89,2,0,67,84.63,70.48,49.34,45.59,52.56,63.06,7.95,42,28,6.85,7.35,12.83,15.81,1,Compensation,9.905219,78.10156,32,0
LA09192,Power,Rajasthan,Kota,223.72,326,2,0,14,41.62,63.9,32.2,50.86,54.35,58.74,11.54,79,76,6.88,4.2,20.61,23.39,4,Compensation,25.166956,75.903465,481,1
LA09193,Highway,Karnataka,Belagavi,43.67,57,1,0,104,41.68,64.83,64.0,51.31,73.87,65.48,4.52,71,21,7.82,12.58,14.85,11.68,3,Compensation,15.811228,74.355838,13,0
LA09194,Highway,Punjab,Ludhiana,29.89,46,1,0,10,28.22,60.58,43.4,88.87,55.31,51.35,11.08,52,28,3.81,6.38,21.58,22.93,1,Compensation,30.945246,75.910453,51,0
LA09195,Power,Karnataka,Dharwad,325.35,338,2,1,40,51.71,33.86,30.81,39.17,33.48,43.8,3.21,88,75,10.31,5.58,16.88,13.12,3,Compensation,15.494869,74.967992,456,1
LA09196,Power,Karnataka,Mysuru,93.73,138,2,0,52,65.23,57.17,60.26,49.52,39.59,58.69,16.38,63,58,3.94,12.67,18.9,18.11,4,Compensation,12.385673,76.597735,113,0
LA09197,Highway,Tamil Nadu,Coimbatore,24.95,60,2,1,80,51.55,67.88,48.35,61.68,62.33,66.44,14.66,43,5,8.5,7.96,12.65,5.68,2,Compensation,10.932341,76.857001,344,1
LA09198,Metro,Telangana,Nalgonda,40.55,86,1,2,101,83.93,66.5,57.81,58.96,62.58,70.25,11.95,58,73,2.89,8.06,27.17,12.02,1,Possession,16.9544,79.372446,4,0
LA09199,Industrial Corridor,Madhya Pradesh,Jabalpur,21.59,14,1,3,47,54.8,61.5,67.2,57.14,28.46,49.67,9.72,71,74,9.49,10.3,27.26,18.63,4,Compensation,23.122707,79.901275,490,1
LA09200,Irrigation,Andhra Pradesh,Visakhapatnam,104.93,145,4,0,36,61.02,75.67,56.4,51.7,66.16,84.67,9.81,59,59,3.05,11.3,25.68,12.09,0,Compensation,17.627644,83.306755,60,0
LA09201,Railway,Karnataka,Bengaluru Urban,80.78,59,3,2,175,36.25,32.35,66.19,33.04,28.44,42.94,14.28,110,5,4.75,8.74,13.14,11.15,2,Compensation,13.010724,77.631579,415,1
LA09202,Metro,Rajasthan,Jaipur,269.75,218,3,1,83,56.97,73.16,78.05,84.52,61.33,87.82,10.86,83,5,5.58,10.45,23.06,12.67,1,Possession,26.868142,75.691502,28,0
LA09203,Airport,Gujarat,Vadodara,25.05,29,1,0,27,48.13,61.36,56.54,64.4,65.29,55.94,9.04,66,39,9.95,8.83,24.48,12.76,2,Compensation,22.209066,73.029298,101,0
LA09204,Power,Karnataka,Belagavi,56.2,91,2,0,48,43.79,47.25,21.16,50.21,27.84,35.36,12.8,77,22,8.91,8.49,12.84,10.13,3,Award,15.849829,74.545765,436,1
LA09205,Irrigation,Madhya Pradesh,Bhopal,166.77,263,0,0,49,51.17,67.97,74.79,60.88,79.77,75.52,7.43,27,9,1.0,12.42,17.33,12.88,1,Possession,23.34772,77.422172,56,0
LA09206,Metro,Karnataka,Bengaluru Urban,164.79,125,3,0,22,47.06,61.99,31.3,29.53,51.88,54.35,9.5,55,74,4.91,13.98,19.73,9.1,2,Award,12.810873,77.579593,318,1
LA09207,Industrial Corridor,Uttar Pradesh,Kanpur Nagar,68.1,134,1,0,44,59.17,62.11,46.11,48.25,74.04,59.42,7.63,72,21,5.88,9.41,20.32,13.5,1,Compensation,26.617793,80.392835,25,0
LA09208,Irrigation,Punjab,Ludhiana,261.89,143,2,1,28,47.98,75.18,82.59,78.48,64.57,76.7,10.7,39,48,6.03,7.32,20.92,20.37,2,Possession,30.952334,75.963951,93,0
LA09209,Industrial Corridor,Telangana,Nalgonda,17.93,34,4,0,40,38.73,43.0,43.56,46.82,43.71,66.06,12.49,87,43,4.2,10.58,21.4,21.43,3,Compensation,17.026697,79.37823,395,1
LA09210,Metro,Rajasthan,Jaipur,13.56,35,3,1,63,46.1,40.15,43.14,59.11,65.18,41.38,12.58,59,48,2.11,8.5,23.65,8.21,1,Compensation,26.968712,75.7129,6,0
LA09211,Power,Karnataka,Bengaluru Urban,86.61,139,1,2,60,66.83,43.28,64.77,47.89,65.43,53.4,9.69,71,77,8.98,13.62,10.05,26.61,5,Compensation,13.114509,77.64031,489,1
LA09212,Railway,Tamil Nadu,Chennai,72.97,80,2,1,99,65.08,97.27,61.02,65.89,72.77,75.02,6.47,57,41,8.25,11.64,17.76,18.52,2,Possession,12.99778,80.303251,294,1
LA09213,Metro,Maharashtra,Nagpur,49.91,10,2,1,67,67.23,56.23,72.28,31.98,68.65,56.28,7.59,50,26,1.31,10.51,17.61,14.34,0,Compensation,21.093155,79.190755,94,0
LA09214,Railway,Punjab,Bathinda,495.01,326,5,1,60,55.42,63.92,41.47,62.93,70.43,62.5,14.15,62,56,5.49,15.08,26.14,18.89,4,Compensation,30.082075,74.849049,487,1
LA09215,Industrial Corridor,Rajasthan,Jodhpur,83.57,81,2,1,45,68.79,43.41,53.05,43.75,65.19,80.29,5.58,55,46,4.41,6.65,22.18,17.09,0,Compensation,26.24495,73.015137,113,0
LA09216,Metro,Rajasthan,Jaipur,114.23,61,3,1,49,57.16,55.3,61.93,77.99,27.3,74.1,14.93,82,59,6.32,7.69,13.54,16.38,3,Possession,26.890168,75.876499,102,0
LA09217,Irrigation,Andhra Pradesh,Vijayawada,89.36,114,0,2,47,38.24,71.97,62.16,46.8,63.61,61.96,7.86,53,71,3.24,8.12,16.43,12.61,1,Compensation,16.470865,80.716672,28,0
LA09218,Irrigation,Gujarat,Ahmedabad,75.09,98,3,0,37,56.38,55.44,51.8,30.07,37.73,68.99,13.01,61,67,1.0,11.83,26.93,11.91,3,Compensation,22.999814,72.446178,301,1
LA09219,Urban Development,Uttar Pradesh,Agra,173.66,99,2,0,22,67.09,80.19,80.67,74.51,84.55,78.5,10.64,46,59,4.65,6.19,19.62,16.96,0,Possession,27.230662,77.993417,410,1
LA09220,Power,Punjab,Amritsar,69.38,65,1,0,28,71.77,80.54,63.84,82.42,58.03,71.83,5.87,40,75,3.6,14.18,27.98,9.26,2,Possession,31.689364,74.960579,112,0
LA09221,Power,Uttar Pradesh,Lucknow,120.75,166,4,2,63,53.59,70.13,51.49,40.04,72.87,52.28,12.91,80,60,6.53,6.71,24.38,21.02,4,Compensation,26.852258,80.923828,474,1
LA09222,Power,Maharashtra,Nashik,294.73,504,3,1,71,47.68,71.27,76.72,57.0,53.42,69.23,12.25,62,46,7.51,7.54,29.55,15.57,3,Possession,19.846918,73.866473,92,0
LA09223,Airport,Uttar Pradesh,Agra,54.61,88,2,0,17,77.45,73.34,63.86,53.12,99.53,83.79,2.0,60,35,2.95,9.55,18.7,17.63,0,Possession,27.045413,77.980383,427,1
LA09224,Highway,Madhya Pradesh,Gwalior,31.8,37,0,2,58,52.64,55.78,62.74,56.76,57.3,52.66,12.25,45,25,5.9,7.09,13.31,4.0,1,Compensation,26.198455,78.280625,78,0
LA09225,Metro,Tamil Nadu,Chennai,301.32,516,3,0,49,47.73,57.55,43.09,58.83,65.86,53.69,6.34,51,36,8.58,7.12,35.99,23.27,3,Compensation,12.99119,80.155585,391,1
LA09226,Industrial Corridor,Gujarat,Surat,27.65,5,2,1,80,50.8,60.89,47.85,60.07,48.66,67.31,11.97,84,13,3.86,13.19,8.89,14.36,2,Compensation,21.205283,72.869691,345,1
LA09227,Urban Development,Gujarat,Ahmedabad,15.89,5,2,1,49,43.17,31.92,20.97,22.5,33.25,37.36,6.3,87,41,4.69,10.16,20.44,11.35,1,Award,22.948841,72.70547,302,1
LA09228,Metro,Karnataka,Belagavi,38.12,27,1,1,50,84.58,75.43,46.09,84.79,76.13,82.46,5.7,33,21,8.41,10.16,5.0,14.11,1,Possession,15.702147,74.468498,60,0
LA09229,Irrigation,Tamil Nadu,Madurai,118.58,65,3,0,9,86.29,65.77,54.79,82.04,71.68,71.91,10.1,45,6,6.8,6.28,24.07,11.85,1,Possession,9.968639,78.114477,42,0
LA09230,Irrigation,Andhra Pradesh,Visakhapatnam,110.04,162,3,4,137,66.88,82.53,75.67,48.58,66.32,72.63,14.79,59,21,6.35,11.17,24.54,18.28,3,Possession,17.651463,83.056678,471,1
LA09231,Power,Karnataka,Bengaluru Urban,95.4,140,2,1,24,44.84,41.67,43.8,48.46,38.53,46.13,5.16,100,45,3.84,8.52,12.26,15.44,1,Compensation,13.052792,77.590091,347,1
LA09232,Power,Punjab,Bathinda,140.61,218,4,1,34,43.24,38.73,24.27,40.92,30.16,48.98,7.83,84,90,3.46,10.92,21.94,19.59,3,Award,30.423898,74.933977,500,1
LA09233,Power,Tamil Nadu,Coimbatore,90.69,152,1,1,58,68.75,69.49,74.55,57.94,57.87,68.17,4.0,10,62,5.86,9.52,34.71,11.09,2,Possession,10.964161,77.188503,40,0
LA09234,Metro,Madhya Pradesh,Bhopal,372.43,526,5,3,143,66.79,74.96,44.77,53.29,77.71,68.47,15.45,44,43,6.07,14.83,28.05,25.49,4,Compensation,23.200768,77.412995,439,1
LA09235,Urban Development,Uttar Pradesh,Lucknow,104.47,35,3,3,71,20.48,15.35,5.0,16.3,22.07,23.01,11.81,96,46,3.74,15.69,23.33,10.63,2,Preliminary Notification,26.912448,80.888033,507,1
LA09236,Power,Tamil Nadu,Madurai,74.57,65,2,2,54,37.6,41.66,24.01,51.26,13.65,47.45,13.17,69,64,5.57,11.14,16.83,4.56,3,Award,10.081575,78.232745,462,1
LA09237,Urban Development,Gujarat,Surat,48.04,46,3,2,62,26.74,22.63,38.62,5.0,32.91,34.37,10.38,65,37,6.01,11.78,23.37,14.11,2,Award,21.202375,72.9412,438,1
LA09238,Railway,Gujarat,Vadodara,43.18,31,1,2,51,63.32,45.62,47.75,63.91,50.07,42.07,14.44,37,32,4.74,8.71,19.63,15.67,1,Compensation,22.263351,73.131947,8,0
LA09239,Power,Punjab,Amritsar,74.33,54,1,2,73,35.28,29.34,41.18,52.4,44.45,36.48,8.83,101,61,2.27,5.93,16.31,16.43,2,Compensation,31.61177,75.012488,108,0
LA09240,Irrigation,Gujarat,Ahmedabad,68.56,5,2,2,81,48.31,73.44,71.81,58.92,51.61,76.96,8.82,57,84,4.61,12.66,16.98,20.96,3,Compensation,23.017672,72.669722,462,1
LA09241,Industrial Corridor,Karnataka,Dharwad,322.64,349,4,3,93,45.55,76.88,53.56,64.85,70.86,70.57,12.51,43,49,3.93,11.04,21.85,14.56,1,Compensation,15.518495,75.053601,318,1
LA09242,Urban Development,Gujarat,Vadodara,29.59,61,3,0,56,53.13,55.26,29.16,76.99,60.13,86.43,6.73,87,38,4.65,8.33,19.06,21.81,2,Compensation,22.32736,73.10855,445,1
LA09243,Metro,Tamil Nadu,Coimbatore,102.93,76,2,0,37,81.51,76.63,68.17,59.74,91.85,72.56,8.51,60,52,4.08,8.26,18.07,12.5,0,Possession,11.013611,76.911847,75,0
LA09244,Industrial Corridor,Uttar Pradesh,Agra,18.85,20,0,0,30,87.34,67.68,73.89,61.37,62.51,75.16,11.03,60,53,6.48,9.91,15.16,15.03,1,Possession,27.152118,78.093685,388,1
LA09245,Power,Telangana,Hyderabad,70.28,140,2,1,33,67.39,68.58,60.55,52.48,64.58,70.77,10.48,43,65,6.65,8.97,17.11,16.64,2,Possession,17.299593,78.538224,66,0
LA09246,Highway,Gujarat,Surat,284.67,218,1,4,126,73.59,73.27,65.69,70.89,82.38,74.5,6.42,51,33,8.71,8.07,34.9,12.6,2,Possession,21.036548,72.870714,382,1
LA09247,Highway,Tamil Nadu,Chennai,78.46,59,1,0,10,79.57,83.42,69.13,81.1,81.39,79.24,12.28,61,31,5.11,10.82,7.33,20.56,3,Possession,13.117052,80.209183,375,1
LA09248,Airport,Gujarat,Ahmedabad,91.65,52,3,1,63,50.86,66.88,75.76,76.5,68.74,66.67,7.44,103,66,5.03,7.32,20.53,8.87,2,Possession,22.972221,72.569591,118,0
LA09249,Urban Development,Maharashtra,Pune,40.9,50,0,1,79,58.02,45.55,46.17,59.99,55.88,70.07,10.61,73,58,2.47,7.37,11.14,12.76,1,Compensation,18.533089,73.679791,219,1
LA09250,Metro,Uttar Pradesh,Varanasi,113.79,81,2,1,51,36.07,29.23,38.6,52.01,34.72,28.31,9.87,48,61,4.03,14.0,16.25,20.95,3,Compensation,25.313119,82.892423,464,1
LA09251,Metro,Uttar Pradesh,Agra,206.2,175,2,2,130,29.31,67.8,58.17,54.48,54.66,66.07,10.61,35,46,6.28,9.73,24.67,11.01,1,Compensation,27.201372,78.050325,114,0
LA09252,Industrial Corridor,Karnataka,Mysuru,67.71,30,1,0,12,45.74,59.98,41.55,44.96,83.2,68.11,14.49,72,37,6.59,3.91,30.18,8.64,4,Compensation,12.437493,76.748822,468,1
LA09253,Railway,Maharashtra,Mumbai,152.75,133,2,0,32,36.43,48.05,36.01,40.17,38.45,67.48,11.91,99,42,3.96,9.18,18.49,12.54,1,Award,19.111314,72.976979,386,1
LA09254,Industrial Corridor,Maharashtra,Nagpur,34.52,20,1,0,74,41.34,32.43,45.61,32.96,35.47,35.27,9.28,91,61,5.17,8.5,27.75,4.0,2,Award,21.193915,79.155488,444,1
LA09255,Metro,Punjab,Ludhiana,224.45,323,3,1,62,48.1,35.72,41.8,68.04,72.38,45.85,7.15,99,66,4.48,12.5,21.34,8.77,3,Compensation,30.950967,75.787658,421,1
LA09256,Highway,Rajasthan,Jodhpur,348.21,257,3,1,68,70.18,76.48,56.52,84.23,69.5,63.41,11.08,56,87,5.12,14.36,24.88,11.27,2,Possession,26.278849,73.16419,220,1
LA09257,Irrigation,Tamil Nadu,Coimbatore,101.08,23,3,1,52,42.37,41.93,29.53,75.1,25.9,65.33,13.0,55,43,4.62,9.38,20.22,15.38,1,Compensation,11.006912,76.879241,105,0
LA09258,Highway,Uttar Pradesh,Varanasi,194.01,340,3,1,67,59.61,54.12,65.65,72.84,66.37,78.68,12.63,52,102,4.68,5.47,11.98,12.86,2,Possession,25.279455,83.023473,85,0
LA09259,Power,Rajasthan,Jaipur,34.65,50,0,2,58,63.9,50.68,51.19,57.25,44.18,52.77,10.81,63,20,6.17,10.8,18.05,10.04,2,Compensation,26.750214,75.644678,437,1
